,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,spec_code,spec_desc,risk_spectrum,risk_spectrum_desc,fund_suitable_desc
24,M0227_2564,MF0217_2564,2021-06-29,-,กองทุนเปิด แอล เอช เซมิคอนดักเตอร์,LH SEMICONDUCTOR FUND,LHSEMICON,RG,C0000006646,,1,R,N,,,,"FED,SE","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม",,,"<ul>
    <li>	ผู้ที่สามารถลงทุนในระยะปานกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
    </li>
</ul>
<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนจากอัตราแลกเปลี่ยนได้ เนื่องจากกองทุนนี้จะลงทุนในหน่วยลงทุนของกองทุนต่างประเทศด้วยสกุลเงินดอลล่าร์สหรัฐฯ (USD) จึงอาจมีความเสี่ยงจากอัตราแลกเปลี่ยน
    </li>
</ul>
<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวม และ/หรือ กองทุนหลักไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุน และทำให้ขาดทุนได้
    </li>
</ul>
<ul>
    <li>ผู้ลงทุนที่ต้องการกระจายการลงทุน ไปยังหุ้นกลุ่ม semiconductor
    </li>
</ul>

<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- เช่น  Health Care เป็นต้น <br> - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป <br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- เช่น  Health Care เป็นต้น <br> - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป <br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- เช่น  Health Care เป็นต้น <br> - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป <br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care"
25,M0228_2563,MF0159_2563,2020-06-17,-,กองทุนเปิด แอล เอช อิควิตี้ ไชน่า ออพพอร์ทูนิตี้,LH EQUITY CHINA OPPORTUNITY FUND,LHCHINA,RG,C0000006646,,1,R,N,,,,"FF,SSF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม ",,,
26,M0234_2565,MF0109_2566,2023-03-24,-,กองทุนเปิด แอล เอช ทริกเกอร์ 7M ฟันด์,LH TRIGGER 7M FUND ,LHTRIG7M,RG,C0000006646,,3,R,N,,,,,,,,
27,M0274_2563,MF0268_2563,2020-09-23,-,กองทุนเปิด แอล เอช โกลบอล อิควิตี้ เพื่อการเลี้ยงชีพ,LH GLOBAL EQUITY RMF FUND,LHGEQRMF,RG,C0000006646,,1,R,N,,,,"FED,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ",,,<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
28,M0285_2563,MF0211_2563,2020-08-07,-,กองทุนเปิด แอล เอช เมกะ เทรนด์,LH MEGA TRENDS FUND,LHMEGA,RG,C0000006646,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,"<ul><li>ผู้ที่สามารถลงทุนในระยะปานกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</li></ul>
<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนจากอัตราแลกเปลี่ยนได้ เนื่องจากกองทุนนี้จะลงทุนในหน่วยลงทุนของกองทุนต่างประเทศด้วยสกุลเงินดอลล่าร์สหรัฐฯ (USD) จึงอาจมีความเสี่ยงจากอัตราแลกเปลี่ยน
    </li>
</ul>

"
29,M0312_2564,MF0411_2564,2021-11-29,-,กองทุนเปิด แอล เอช เวียดนาม,LH VIETNAM FUND,LHVN,RG,C0000006646,,1,R,N,,,,"FF,SSF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม ",,,"<ul>
    <li>ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังตราสารทุนประเทศเวียดนาม และผู้ลงทุนสามารถยอมรับความเสี่ยงจากการลงทุนในต่างประเทศ อาทิ ความเสี่ยงด้านอัตราแลกเปลี่ยน รวมถึงความผันผวนของหุ้นหรือตราสารทุนอื่นใดที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทาให้ขาดทุนได้ สามารถลงทุนได้ในระยะกลางถึงระยะยาว</li>
</ul>
<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนจากอัตราแลกเปลี่ยนได้ เนื่องจากกองทุนนี้จะลงทุนในตราสารทุน และหรือในหน่วยลงทุนของกองทุนต่างประเทศ จึงอาจมีความเสี่ยงจากอัตราแลกเปลี่ยน
&nbsp; </li>
</ul>
<br>
<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
30,M0315_2560,MF0308_2560,2017-07-26,-,กองทุนเปิด แอล เอช โกลบอล อินคัม,LH Global Income Fund,LHGINCOME,RG,C0000006646,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,<p><span>?</span><span> </span><span>ผู้ลงทุนที่มุ่งหวังผลตอบแทนจากการลงทุนในหน่วยลงทุนของกองทุนต่างประเทศ</span><span> </span><span>และ/หรือกองทุนรวมอีทีเอฟต่างประเทศทั่วโลก และยอมรับความเสี่ยงจากการลงทุนในต่างประเทศได้</span></p> <p><span>?</span><span> </span><span>ชนิดขายคืนหน่วยลงทุนอัตโนมัติ </span><span>(LHGINCOME-R)</span><span> </span><span>เหมาะสำหรับผู้ลงทุนประเภทบุคคลธรรมดา</span><span> </span><span>ที่ต้องการรับรายได้สม่ำเสมอจาการขายคืนหน่วยลงทุนอัตโนมัติ</span></p>
31,M0322_2560,MF0276_2560,2017-06-29,-,กองทุนเปิด แอล เอช มั่งคั่ง,LH Select Fund,LHSELECT,RG,C0000006646,,3,R,N,,,,,,,,
32,M0334_2563,MF0225_2563,2020-08-17,-,กองทุนเปิด แอล เอช โกลด์,LH GOLD FUND,LHGOLD,RG,C0000006646,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,"<ul><li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาทองคำ ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li><li>
<font> </font>ผู้ลงทุนที่ต้องการลงทุนในทรัพย์สินทางเลือกเพื่อกระจายการลงทุนในทรัพย์สินประเภทต่าง ๆ</li><li>
<font> </font>ผู้ลงทุนที่คาดหวังผลตอบแทนจากการลงทุนในทองคำ<br>
</li></ul><div>&nbsp;</div>"
33,M0380_2564,MF0358_2564,2021-10-28,-,กองทุนเปิด แอล เอช ยุโรป,LH EUROPE FUND,LHEUROPE,RG,C0000006646,,1,R,N,,,,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม ",,,"<ul>
    <li>ผู้ที่สามารถลงทุนในระยะปานกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</li>
</ul>
<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนจากอัตราแลกเปลี่ยนได้ เนื่องจากกองทุนนี้จะลงทุนในหน่วยลงทุนของกองทุนต่างประเทศด้วยสกุลเงินยูโร (EUR)  จึงอาจมีความเสี่ยงจากอัตราแลกเปลี่ยน
    <br>
    ?	</li>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวม และ/หรือ กองทุนหลักไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุน และทำให้ขาดทุนได้</li></ul><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
34,M0404_2549,313_2549,2006-12-07,-,กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ควอลิตี้ เฮ้าส์,Quality Houses Property Fund,QHPF,RG,C0000006646,,,R,N,,,,,,,,
35,M0407_2564,MF0444_2564,2021-12-27,-,กองทุนเปิด แอล เอช ฟันด์ ไทย ไพรเวทอิควิตี้ 1 ห้ามขายผู้ลงทุนรายย่อย,LH Fund Thai Private Equity 1 Not for retail investor,LH-THAPE1UI,RG,C0000006646,,4,X,Y,0 ,0 ,9 ,FED,กองทุนรวมฟีดเดอร์,,,"<ul style=""list-style-type: square;"">
    <li style=""color: rgb(0, 0, 0);"">
    <p style=""text-align: justify; color: rgb(0, 0, 0); margin-top: 0in; margin-bottom: 6pt;""><font>ผู้ลงทุนที่มีความเข้าใจในลักษณะสำคัญของ </font><font>Private equity และสามารถรับความผันผวนของราคาของหน่วย Private equity ที่กองทุนไปลงทุน ซึ่งอาจปรับตัวสูงขึ้นหรือลดลงต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</font></p>
    </li>
    <li style=""color: rgb(0, 0, 0);"">
    <p style=""text-align: justify; color: rgb(0, 0, 0); margin-top: 0in; margin-bottom: 6pt;""><font>ผู้ลงทุนที่สามารถลงทุนได้ในระยะยาวประมาณ 7 - 9 ปี โดยคาดหวังผลตอบแทนที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</font></p>
    </li>
    <li style=""color: rgb(0, 0, 0);"">
    <p style=""color: rgb(0, 0, 0); margin-top: 0in; margin-bottom: 6pt;""><font>ผู้ลงทุนที่สามารถรับความผันผวนจากอัตราแลกเปลี่ยนได้ ในกรณีที่กองทุนหลักอาจพิจารณาลงทุนในต่างประเทศที่อยู่ในภูมิภาคเดียวกันที่มีความเกี่ยวข้องกับธุรกิจในประเทศไทย กล่าวคือ กองทุนนี้อาจมีการขยายบริษัทที่ลงไปในประเทศในอาเซียน จีน เกาหลี หรือ ญี่ปุ่น เป็นต้น </font></p>
    </li>
</ul>"
36,M0407_2565,MF0359_2565,2022-11-07,-,กองทุนเปิด แอล เอช คอมเพล็กซ์ รีเทิร์น 1Y7M ห้ามขายผู้ลงทุนรายย่อย ,LH COMPLEX RETURN 1Y7M FUND NOT FOR RETAIL INVESTORS ,LHCOM1Y7MAI,RG,C0000006646,,4,B,Y,,7 ,1 ,,,,,
37,M0413_2558,MF0388_2558,2015-07-22,-,กองทุนเปิด แอล เอช เอ็ม เอส เฟล็กซิเบิ้ล,LH MS FLEXIBLE FUND,LHMSFL,RG,C0000006646,,3,R,N,,,,,,,,
38,M0425_2560,MF0362_2560,2017-08-30,-,กองทุนเปิด แอล เอช โกลบอล ไลฟ์สไตล์ อิควิตี้,LH Global Lifestyle Equity Fund,LHGLIFEE,RG,C0000006646,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"<ul><li><span>ผู้ลงทุนที่มุ่งหวังผลตอบแทนจากการลงทุนในหน่วยลงทุนของกองทุนรต่างประเทศ ที่จะลงทุนในตราสารทุน/หุ้นของบริษัทต่างๆ ทั่วโลก ที่ดำเนินธุรกิจเกี่ยวข้องกับ การออกแบบ การผลิตรวมถึงจำหน่ายผลิตภัณฑ์ สินค้าและบริการ ที่เกี่ยวข้องกับกิจกรรมสันทนาการต่าง ๆ เกี่ยวกับมีเดีย และอินเทอร์เน็ต และอื่น ๆ ที่มีสามารถตอบสนองความต้องการของผู้บริโภคในด้านนี้  โดยผู้ลงทุนสามารถยอมรับความเสี่ยงจากการลงทุนในต่างประเทศดังกล่าวได้</span></li><li><span>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหรือมูลคค่าหน่วยลงทุนของกองทุนหลักหรือกองทุนต่างประเทศที่กองทุนลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</span></li><li><span>ผู้ที่สามารถลงทุนในระยะปานกลางถึงระยะยาว โดยคาดหวังผลตตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
</span><br></li></ul><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
39,M0433_2555,MF0617_2555,2012-09-26,-,กองทุนเปิด แอล เอช ตราสารหนี้,LH DEBT INSTRUMENT,LHDEBT,RG,C0000006646,,4,R,N,,,,,,,,<p>? ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ ? ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+2 ? ชนิดขายคืนหน่วยลงทุนอัตโนมัติ (LHDEBT-R) เหมาะสำหรับผู้ลงทุนประเภทบุคคลธรรมดา เปิดโอกาสให้ผู้ลงทุนรับรายได้สม่ำเสมอจากการขายคืนหน่วยลงทุนอัตโนมัติ? ชนิดจ่ายเงินปันผล (LHDEBT-D) เหมาะสำหรับผู้ลงทุนประเภทนิติบุคคล/สถาบัน เปิดโอกาสให้ผู้ลงทุนรับรายได้สม่ำเสมอจากเงินปันผล&nbsp; รวมถึงมีสิทธิได้รับสิทธิพิเศษทางภาษี หากปฏิบัติเป็นไปตามเกณฑ์/เงื่อนไขที่กรมสรรพากรกำหนด</p><p>? ชนิดสะสมมูลค่า (LHDEBT-A) เหมาะสำหรับผู้ลงทุนประเภทบุคคลธรรมดา เปิดโอกาสให้ผู้ลงทุนรับรายได้จากส่วนต่างจากการลงทุน (Capital Gain) และสะสมผลประโยชน์จากการลงทุน (Total Return)&nbsp;</p><br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?
40,M0435_2559,MF0411_2559,2016-09-22,-,กองทุนเปิด แอล เอช สมาร์ท หุ้นระยะยาว,LH Smart Long Term Equity Fund,LHSMARTLTF,RG,C0000006646,,3,R,N,,,,LTF,กองทุนรวมหุ้นระยะยาว,,,<p>? ผู้ลงทุนที่สามารถรับความผันผวน ของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ </p><p>? ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
41,M0460_2563,MF0374_2563,2020-12-04,-,กองทุนเปิด แอล เอช โกลบอล ไดนามิกส์ มัลติ แอสเซ็ท,LH GLOBAL DYNAMIC MULTI ASSET FUND,LHGDYNAMIC,RG,C0000006646,,1,R,N,,,,,,,,"<ul><li>ผู้ลงทุนที่สามารถลงทุนในระยะปานกลางถึงระยะยาวโดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
</li></ul><p><br></p>"
42,M0462_2563,MF0319_2563,2020-10-29,-,กองทุนเปิด แอล เอช อีสปอร์ต,LH ESPORTS FUND,LHESPORT,RG,C0000006646,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,"<p>	- ผู้ที่สามารถลงทุนในระยะปานกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>
<p>- ผู้ลงทุนที่สามารถรับความผันผวนจากอัตราแลกเปลี่ยนได้ เนื่องจากกองทุนนี้จะลงทุนในหน่วยลงทุนของกองทุนต่างประเทศด้วยสกุลเงินดอลล่าร์สหรัฐฯ (USD) จึงอาจมีความเสี่ยงจากอัตราแลกเปลี่ยน
</p>
<br>
<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
43,M0468_2564,MF0126_2565,2022-04-27,-,กองทุนเปิด แอล เอช บล็อกเชน,LH BLOCKCHAIN FUND,LHBLOCKCHAIN,RG,C0000006646,,1,R,N,,,,,,,,"<ul><li>	เหมาะสำหรับผู้ลงทุนที่เข้าใจว่ามูลค่าหน่วยลงทุนเป้าหมายไม่ใช่การรับประกันผลตอบแทนจากการลงทุน และไม่สามารถขายหน่วยลงทุนคืนได้ในระยะประมาณเวลา 8 เดือน
</li></ul><ul><li>เหมาะสำหรับผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและอาจทำให้ขาดทุนได้
</li></ul><ul><li>เหมาะสำหรับผู้ลงทุนที่คาดหวังผลตอบแทนในการลงทุนระยะสั้นจากการจับจังหวะตลาด (market timing)
<br></li></ul>"
44,M0491_2560,MF0420_2560,2017-10-05,-,กองทุนเปิด แอล เอช ท็อปพิค,LH Top Pick Fund,LHTOPPICK,RG,C0000006646,,3,R,N,,,,,,,&nbsp;,"
<p><span>?</span><span> </span><span>กองทุนนี้เหมาะสมกับผู้ลงทุนที่ต้องการลงทุนในตราสารแห่งทุนไม่เกิน 10 หลักทรัพย์ที่กองทุนคัดเลือกแล้ว และรับความผันผวนจากหลักทรัพย์ที่ลงทุนได้ </span></p> <p><span>? ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; ตราสารหนี้ทั่วไป</span></p><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
45,M0496_2555,MF0626_2555,2012-09-27,-,กองทุนเปิด แอล เอช หุ้นปันผล,LH EQUITY DIVIDEND FUND,LHEQD,RG,C0000006646,,3,R,N,,,,,,,,
46,M0500_2560,MF0477_2560,2017-11-23,-,กองทุนเปิด แอล เอช โกลบอล อินคัม เพื่อการเลี้ยงชีพ,LH Global Income Retirement Mutual Fund,LHGINCOMERMF,RG,C0000006646,,1,R,N,,,,"FF,RMF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการเลี้ยงชีพ",,<br>,"<p><font>?</font><font> </font><font>เหมาะกับผู้ลงทุนที่มุ่งหวังผลตอบแทนจากการลงทุนในหน่วยลงทุนของกองทุนต่างประเทศและ/หรือกองทุนรวมอีทีเอฟต่างประเทศทั่วโลก และยอมรับความเสี่ยงจากการลงทุนในต่างประเทศได้ </font></p>
<p><font>?</font><font> </font><font>เหมาะกับผู้ที่ต้องการออมแบบระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุของผู้ถือหน่วยลงทุน</font></p>
<p><font>ทั้งนี้ ผู้ถือหน่วยลงทุนของกองทุนรวมเพื่อการเลี้ยงชีพจะไม่ได้รับผลประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุน และจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลา และจะต้องชำระเงินเพิ่มและเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)</font></p>"
